Document_ID,Company_Name,Statement,Financial_Year,Quarter,Revenue,Expenses,Profit,Assets,Liabilities,Equity,Profit_Margin,Profit_Category,Year,Growth_Rate,Debt_to_Equity_Ratio,Return_on_Assets,Current_Ratio,Cash_Flow,Investment_Score,Risk_Level
DOC_1519,"Davis, Garcia and Weiss","For Q1 2020, the firm achieved a -8.63% growth rate, with total revenue of 40295063.47, profit of 35252414.32, and categorized as High risk.",2018-2019,Q1,40295063.47,5042649.15,35252414.32,76191807.19,39551726.29,36640080.9,87.49,High,2020,-8.63,1.08,46.27,1.05,32146359.55,46.35,High
DOC_1520,"Smith, Fitzgerald and Brock","For Q3 2019, the firm achieved a 22.05% growth rate, with total revenue of 4609624.91, profit of -22422384.5, and categorized as High risk.",2021-2022,Q3,4609624.91,27032009.41,-22422384.5,4495569.58,45649226.15,-41153656.57,-486.43,Low,2019,22.05,-1.11,-498.77,2.47,-23897834.44,76.92,High
DOC_1521,"Sexton, Castillo and Price","Q3 2019 performance shows revenue at 24755436.64, expenses at 25211541.73, and profit reaching -456105.09. The period closed with a Low margin.",2019-2020,Q3,24755436.64,25211541.73,-456105.09,28796720.04,21241885.49,7554834.55,-1.84,Low,2019,4.03,2.81,-1.58,2.01,-414519.25,84.31,High
DOC_1522,Hicks-Mcmahon,"Revenue for Q4 2023 was 32596607.28 with corresponding expenses of 23886906.51, leading to a profit of 8709700.77. Risk profile: Low.",2023-2024,Q4,32596607.28,23886906.51,8709700.77,16495645.06,6624654.99,9870990.07,26.72,High,2023,-3.99,0.67,52.8,1.27,9262633.27,78.34,Low
DOC_1523,"Williams, Hill and Jones","For Q3 2018, financial growth stood at -1.37%, with profit margins rated as Medium and overall investment risk categorized as High.",2019-2020,Q3,3555517.77,2854315.71,701202.06,84510881.82,29524796.01,54986085.81,19.72,Medium,2018,-1.37,0.54,0.83,0.57,740270.37,53.6,High
DOC_1524,Esparza Inc,"Q1 2019 performance shows revenue at 4274608.85, expenses at 27076077.55, and profit reaching -22801468.7. The period closed with a Low margin.",2020-2021,Q1,4274608.85,27076077.55,-22801468.7,68448364.93,3339297.89,65109067.04,-533.42,Low,2019,-6.82,0.05,-33.31,1.97,-24015721.64,67.55,High
DOC_1525,Yates-Davila,"During Q1 2021, revenue totaled 40738448.39, while expenses were 29766542.38. The profit outcome was 10971906.01, marking a High performance category.",2020-2021,Q1,40738448.39,29766542.38,10971906.01,18286152.38,14529396.22,3756756.16,26.93,High,2021,21.93,3.87,60.0,2.33,11179860.16,87.73,Low
DOC_1526,"Wong, Taylor and Johnson","In Q4 2023, the organization maintained a growth rate of 19.37%, achieving Low profit levels and High investment risk.",2019-2020,Q4,5492034.37,21175677.2,-15683642.83,17325588.86,38229245.21,-20903656.35,-285.57,Low,2023,19.37,-1.83,-90.52,0.88,-14452568.3,82.87,High
DOC_1527,Young LLC,"Q3 2024 performance shows revenue at 11857385.47, expenses at 14041620.86, and profit reaching -2184235.39. The period closed with a Low margin.",2024-2025,Q3,11857385.47,14041620.86,-2184235.39,75495031.56,6766890.97,68728140.59,-18.42,Low,2024,9.94,0.1,-2.89,1.78,-2365304.15,58.68,High
DOC_1528,"Knapp, Thomas and Hunt","The company's Q2 2020 financials reflect a High margin and Low risk, supported by 14.02% growth in profitability.",2021-2022,Q2,25580048.91,18234777.43,7345271.48,96438508.83,40124286.87,56314221.96,28.71,High,2020,14.02,0.71,7.62,2.66,6982527.79,75.25,Low
DOC_1529,Martin Group,"Revenue for Q4 2023 was 41667715.59 with corresponding expenses of 7221064.69, leading to a profit of 34446650.9. Risk profile: High.",2019-2020,Q4,41667715.59,7221064.69,34446650.9,27748938.63,20982025.85,6766912.78,82.67,High,2023,-9.65,3.1,124.14,0.7,33291184.04,59.29,High
DOC_1530,"Hutchinson, Garcia and Mcclure","Q2 2018 performance shows revenue at 40855108.03, expenses at 8088278.02, and profit reaching 32766830.01. The period closed with a High margin.",2020-2021,Q2,40855108.03,8088278.02,32766830.01,2936685.62,47305357.4,-44368671.78,80.2,High,2018,-6.13,-1.07,1115.78,0.58,33786900.24,55.18,High
DOC_1531,Perez and Sons,"During Q3 2024, revenue totaled 18860377.44, while expenses were 3022296.12. The profit outcome was 15838081.32, marking a High performance category.",2023-2024,Q3,18860377.44,3022296.12,15838081.32,93238962.68,42306063.22,50932899.46,83.98,High,2024,-2.7,0.83,16.99,1.24,14469975.35,73.82,Low
DOC_1532,Adams Group,"Q2 2020 performance shows revenue at 16152133.74, expenses at 2604914.93, and profit reaching 13547218.81. The period closed with a High margin.",2018-2019,Q2,16152133.74,2604914.93,13547218.81,93345177.16,10437566.93,82907610.23,83.87,High,2020,20.59,0.13,14.51,2.75,14309497.26,85.62,Low
DOC_1533,Glenn-Shepherd,2024 Q1 results indicate a profit of 23899490.74 with 15.99% growth and classified as High risk under High margin.,2020-2021,Q1,33579351.2,9679860.46,23899490.74,44236224.52,8021133.09,36215091.43,71.17,High,2024,15.99,0.22,54.03,0.79,21686234.44,51.31,High
DOC_1534,Vasquez-Rich,"Revenue for Q3 2021 was 14919577.86 with corresponding expenses of 25205225.43, leading to a profit of -10285647.57. Risk profile: High.",2021-2022,Q3,14919577.86,25205225.43,-10285647.57,56536168.33,3562292.08,52973876.25,-68.94,Low,2021,18.0,0.07,-18.19,1.31,-9633940.58,40.38,High
DOC_1535,Daniel PLC,"In Q4 2024, the organization maintained a growth rate of 14.89%, achieving High profit levels and Low investment risk.",2022-2023,Q4,46913845.7,8547496.0,38366349.7,68451727.78,7135491.34,61316236.44,81.78,High,2024,14.89,0.12,56.05,1.65,37151884.74,85.66,Low
DOC_1536,"Soto, Hall and Jennings","For Q2 2021, the firm achieved a 11.23% growth rate, with total revenue of 34827041.66, profit of 15726147.32, and categorized as Low risk.",2022-2023,Q2,34827041.66,19100894.34,15726147.32,30115192.4,10265262.09,19849930.31,45.15,High,2021,11.23,0.52,52.22,2.92,14262318.85,70.63,Low
DOC_1537,"Ramirez, Burke and Shaw","The company's Q2 2022 financials reflect a High margin and High risk, supported by 21.82% growth in profitability.",2020-2021,Q2,4320272.55,2648514.93,1671757.62,8846354.19,19687468.27,-10841114.08,38.7,High,2022,21.82,-1.82,18.9,1.29,1824450.32,43.69,High
DOC_1538,Taylor-Harris,"During Q3 2023, revenue totaled 3203595.87, while expenses were 26820089.45. The profit outcome was -23616493.58, marking a Low performance category.",2022-2023,Q3,3203595.87,26820089.45,-23616493.58,10703198.46,3355406.78,7347791.68,-737.19,Low,2023,-1.84,0.46,-220.65,1.07,-22271712.51,51.99,High
DOC_1539,Richardson Ltd,"In Q4 2024, the company recorded a revenue of 10778514.92 and expenses of 27539797.22, resulting in a profit of -16761282.3. Overall performance was classified as Low.",2022-2023,Q4,10778514.92,27539797.22,-16761282.3,39093694.8,19192805.24,19900889.56,-155.51,Low,2024,-8.95,0.96,-42.87,2.44,-18002455.31,54.64,High
DOC_1540,Orr-Peterson,"During Q2 2024, revenue totaled 44231918.67, while expenses were 5722161.14. The profit outcome was 38509757.53, marking a High performance category.",2021-2022,Q2,44231918.67,5722161.14,38509757.53,73563841.44,34977985.76,38585855.68,87.06,High,2024,3.77,0.91,52.35,0.76,37377472.48,45.25,High
DOC_1541,"Hampton, Huffman and Martin","In Q3 2022, the company recorded a revenue of 30554338.19 and expenses of 24452037.15, resulting in a profit of 6102301.04. Overall performance was classified as Medium.",2018-2019,Q3,30554338.19,24452037.15,6102301.04,34763655.15,33959186.78,804468.37,19.97,Medium,2022,10.1,42.21,17.55,0.58,5801963.94,72.0,Medium
DOC_1542,"Austin, Heath and Garcia",The firm achieved a profit of 258827.53 during Q3 2024 with total revenue reaching 13585087.15 and expenses of 13326259.62. The risk level was assessed as High.,2019-2020,Q3,13585087.15,13326259.62,258827.53,57843998.23,45629299.21,12214699.02,1.91,Low,2024,17.08,3.74,0.45,2.09,261477.91,42.89,High
DOC_1543,"Santana, Holland and Flores","For Q3 2020, the firm achieved a 24.47% growth rate, with total revenue of 45985765.83, profit of 33754235.11, and categorized as Low risk.",2021-2022,Q3,45985765.83,12231530.72,33754235.11,92145054.29,689877.91,91455176.38,73.4,High,2020,24.47,0.01,36.63,0.78,30421648.61,84.73,Low
DOC_1544,Harrison Group,"For Q4 2024, the firm achieved a 14.75% growth rate, with total revenue of 44097174.19, profit of 41743533.87, and categorized as Low risk.",2020-2021,Q4,44097174.19,2353640.32,41743533.87,10927683.97,30992853.48,-20065169.51,94.66,High,2024,14.75,-1.54,382.0,1.2,44555161.0,84.96,Low
DOC_1545,"Rice, Delgado and Martin","During Q2 2023, revenue totaled 24545779.93, while expenses were 18829257.83. The profit outcome was 5716522.1, marking a High performance category.",2019-2020,Q2,24545779.93,18829257.83,5716522.1,40109067.95,4854819.02,35254248.93,23.29,High,2023,15.62,0.14,14.25,2.83,5818949.17,70.18,Low
DOC_1546,Patterson Group,"In Q4 2024, the organization maintained a growth rate of 13.69%, achieving High profit levels and Low investment risk.",2022-2023,Q4,41389693.29,24262887.57,17126805.72,36968840.59,35781564.47,1187276.12,41.38,High,2024,13.69,30.14,46.33,2.83,18129467.02,71.04,Low
DOC_1547,"Henry, Jenkins and Jones","The company's Q3 2020 financials reflect a Low margin and High risk, supported by 21.85% growth in profitability.",2024-2025,Q3,24570343.33,29954069.75,-5383726.42,23733435.14,39967566.18,-16234131.04,-21.91,Low,2020,21.85,-2.46,-22.68,1.14,-5627690.47,67.71,High
DOC_1548,Thompson PLC,2019 Q1 results indicate a profit of 27972127.97 with 0.87% growth and classified as High risk under High margin.,2022-2023,Q1,32565935.65,4593807.68,27972127.97,81157674.94,32704782.83,48452892.11,85.89,High,2019,0.87,0.67,34.47,1.4,29593792.2,45.78,High
DOC_1549,"Martinez, Duncan and Barrett","Revenue for Q2 2022 was 2690736.96 with corresponding expenses of 17483316.62, leading to a profit of -14792579.66. Risk profile: High.",2018-2019,Q2,2690736.96,17483316.62,-14792579.66,74133367.62,24156008.82,49977358.8,-549.76,Low,2022,16.71,0.48,-19.95,2.06,-14667960.12,87.18,High
DOC_1550,Mcintyre Group,"For Q4 2023, the firm achieved a -4.46% growth rate, with total revenue of 35400351.78, profit of 5797649.36, and categorized as High risk.",2024-2025,Q4,35400351.78,29602702.42,5797649.36,81168897.15,11251239.98,69917657.17,16.38,Medium,2023,-4.46,0.16,7.14,1.09,6247770.02,47.19,High
DOC_1551,"Adams, Reid and Li",The firm achieved a profit of 6578671.29 during Q3 2021 with total revenue reaching 24802242.37 and expenses of 18223571.08. The risk level was assessed as Low.,2024-2025,Q3,24802242.37,18223571.08,6578671.29,77230974.75,20571232.66,56659742.09,26.52,High,2021,24.64,0.36,8.52,1.0,6114280.54,94.52,Low
DOC_1552,"Hoover, Serrano and Jackson","Q3 2024 performance shows revenue at 24593755.86, expenses at 2324147.81, and profit reaching 22269608.05. The period closed with a High margin.",2021-2022,Q3,24593755.86,2324147.81,22269608.05,47435072.71,6326721.36,41108351.35,90.55,High,2024,20.24,0.15,46.95,2.89,21065069.34,64.64,Low
DOC_1553,Anderson-Nunez,2023 Q4 results indicate a profit of 2915478.41 with 3.14% growth and classified as High risk under High margin.,2024-2025,Q4,12498561.68,9583083.27,2915478.41,2847396.33,49107783.97,-46260387.64,23.33,High,2023,3.14,-1.06,102.39,2.36,3120715.9,47.15,High
DOC_1554,"Martinez, Perez and Gonzalez","For Q2 2019, the firm achieved a -8.62% growth rate, with total revenue of 32380480.75, profit of 20886831.45, and categorized as Low risk.",2022-2023,Q2,32380480.75,11493649.3,20886831.45,35739798.93,2469988.32,33269810.61,64.5,High,2019,-8.62,0.07,58.44,2.16,19384259.01,75.07,Low
DOC_1555,Gonzalez Inc,"For Q3 2022, the firm achieved a 22.86% growth rate, with total revenue of 34545789.21, profit of 14521980.23, and categorized as Low risk.",2021-2022,Q3,34545789.21,20023808.98,14521980.23,9996656.46,47675072.55,-37678416.09,42.04,High,2022,22.86,-1.27,145.27,1.15,15400685.66,89.08,Low
DOC_1556,"Baldwin, Sanders and Manning",2020 Q2 results indicate a profit of 11764608.96 with 18.71% growth and classified as High risk under High margin.,2020-2021,Q2,16872532.64,5107923.68,11764608.96,60090487.62,45105831.07,14984656.55,69.73,High,2020,18.71,3.01,19.58,1.81,12783075.52,44.42,High
DOC_1557,Kelley-Brown,"For Q2 2023, the firm achieved a -5.91% growth rate, with total revenue of 41797899.48, profit of 26728451.93, and categorized as Low risk.",2024-2025,Q2,41797899.48,15069447.55,26728451.93,14662975.05,47717794.99,-33054819.94,63.95,High,2023,-5.91,-1.44,182.29,2.61,27464666.37,73.81,Low
DOC_1558,"Hamilton, Bailey and Page","For Q2 2023, the firm achieved a 14.05% growth rate, with total revenue of 28905217.54, profit of 4516075.88, and categorized as High risk.",2020-2021,Q2,28905217.54,24389141.66,4516075.88,24125197.75,12151638.27,11973559.48,15.62,Medium,2023,14.05,1.01,18.72,0.69,4600253.56,57.14,High
DOC_1559,Thompson and Sons,"For Q1 2018, financial growth stood at 5.88%, with profit margins rated as High and overall investment risk categorized as High.",2018-2019,Q1,18819442.31,10400423.62,8419018.69,8073431.81,37656223.88,-29582792.07,44.74,High,2018,5.88,-1.27,104.28,1.06,8101305.3,58.52,High
DOC_1560,Lopez Inc,"The company's Q4 2024 financials reflect a High margin and Low risk, supported by 20.39% growth in profitability.",2021-2022,Q4,45107370.61,26033029.49,19074341.12,69316068.93,4805046.76,64511022.17,42.29,High,2024,20.39,0.07,27.52,1.9,17989649.48,60.07,Low
DOC_1561,Knapp-Franco,"Q2 2023 performance shows revenue at 27709761.35, expenses at 18913065.44, and profit reaching 8796695.91. The period closed with a High margin.",2018-2019,Q2,27709761.35,18913065.44,8796695.91,57603883.66,28446207.83,29157675.83,31.75,High,2023,4.68,0.98,15.27,2.49,8038429.65,73.61,Low
DOC_1562,Soto-Huynh,The firm achieved a profit of -10860582.59 during Q2 2020 with total revenue reaching 2462434.51 and expenses of 13323017.1. The risk level was assessed as High.,2021-2022,Q2,2462434.51,13323017.1,-10860582.59,58281757.85,44084539.87,14197217.98,-441.05,Low,2020,12.59,3.11,-18.63,0.64,-10049469.5,53.7,High
DOC_1563,Key Group,"For Q4 2020, the firm achieved a 9.43% growth rate, with total revenue of 39996902.87, profit of 29359136.09, and categorized as Low risk.",2021-2022,Q4,39996902.87,10637766.78,29359136.09,58814241.69,42264880.03,16549361.66,73.4,High,2020,9.43,2.55,49.92,2.05,28330182.95,69.05,Low
DOC_1564,Potter-Lopez,"Q2 2019 performance shows revenue at 40364695.78, expenses at 1406142.98, and profit reaching 38958552.8. The period closed with a High margin.",2021-2022,Q2,40364695.78,1406142.98,38958552.8,53354194.72,49372598.22,3981596.5,96.52,High,2019,19.94,12.4,73.02,3.0,38377508.48,41.81,High
DOC_1565,Hernandez-Lee,The firm achieved a profit of 21460867.2 during Q2 2023 with total revenue reaching 29692122.03 and expenses of 8231254.83. The risk level was assessed as Low.,2022-2023,Q2,29692122.03,8231254.83,21460867.2,2936403.53,24614720.21,-21678316.68,72.28,High,2023,22.95,-1.14,730.86,2.05,20921200.46,74.79,Low
DOC_1566,Huff-White,"In Q2 2024, the organization maintained a growth rate of 24.02%, achieving High profit levels and High investment risk.",2024-2025,Q2,20409336.68,1682388.02,18726948.66,50838181.94,17973606.47,32864575.47,91.76,High,2024,24.02,0.55,36.84,0.71,18976494.99,50.69,High
DOC_1567,Hancock and Sons,2021 Q2 results indicate a profit of 28964799.19 with 5.63% growth and classified as High risk under High margin.,2020-2021,Q2,31044354.04,2079554.85,28964799.19,92630231.11,26684417.0,65945814.11,93.3,High,2021,5.63,0.4,31.27,0.71,27807878.16,45.48,High
DOC_1568,Kelly-Gregory,"For Q3 2020, financial growth stood at -9.19%, with profit margins rated as Low and overall investment risk categorized as High.",2023-2024,Q3,11831342.87,15163840.42,-3332497.55,25106355.49,23982431.49,1123924.0,-28.17,Low,2020,-9.19,21.34,-13.27,2.04,-3665062.16,43.98,High
DOC_1569,Sanchez-Carter,"In Q1 2024, the organization maintained a growth rate of 1.21%, achieving High profit levels and Low investment risk.",2020-2021,Q1,37075864.12,13531731.77,23544132.35,94821964.88,7555336.93,87266627.95,63.5,High,2024,1.21,0.09,24.83,1.76,21212929.06,78.35,Low
DOC_1570,Burnett and Sons,"The company's Q3 2023 financials reflect a Medium margin and Medium risk, supported by -5.74% growth in profitability.",2024-2025,Q3,24962331.14,21882413.07,3079918.07,93268039.65,1006575.0,92261464.65,12.34,Medium,2023,-5.74,0.01,3.3,0.77,2843392.13,68.86,Medium
DOC_1571,Warner LLC,"For Q1 2022, financial growth stood at -4.66%, with profit margins rated as Low and overall investment risk categorized as High.",2024-2025,Q1,18445319.34,26190125.9,-7744806.56,48469751.2,49595352.76,-1125601.56,-41.99,Low,2022,-4.66,-44.06,-15.98,0.93,-7483268.35,64.38,High
DOC_1572,Sellers-May,The firm achieved a profit of 17856456.99 during Q3 2022 with total revenue reaching 31122166.18 and expenses of 13265709.19. The risk level was assessed as Low.,2019-2020,Q3,31122166.18,13265709.19,17856456.99,68244565.9,44490204.47,23754361.43,57.38,High,2022,-3.32,1.87,26.17,0.87,18105934.29,80.9,Low
DOC_1573,"Mcdonald, Schneider and Shaw","Revenue for Q3 2018 was 7643299.02 with corresponding expenses of 1947538.82, leading to a profit of 5695760.2. Risk profile: Low.",2021-2022,Q3,7643299.02,1947538.82,5695760.2,40085151.35,27237772.73,12847378.62,74.52,High,2018,-1.02,2.12,14.21,1.95,6099007.87,74.16,Low
DOC_1574,"Miller, Williams and Gardner",2018 Q3 results indicate a profit of 29914090.92 with -4.97% growth and classified as Low risk under High margin.,2023-2024,Q3,32901007.05,2986916.13,29914090.92,23833815.69,8724176.03,15109639.66,90.92,High,2018,-4.97,0.58,125.51,2.0,31344054.16,64.17,Low
DOC_1575,Miller Group,"For Q3 2019, financial growth stood at 24.76%, with profit margins rated as High and overall investment risk categorized as Low.",2020-2021,Q3,44876342.1,27929175.82,16947166.28,59227225.43,37180428.21,22046797.22,37.76,High,2019,24.76,1.69,28.61,2.64,17974474.78,67.75,Low
